timestamp,temporada,temperatura_ext,temperatura_int,consumo_electrico,kwh_ac,consumo_agua,presion_tuberia,humedad_interior,gas_nivel,gas_flujo,gas_fuga,gas_activo,anomalia,tipo_anomalia,fuente_temp
2025-02-09 00:30:00,invierno,21.5,19.35,0.556,0.0,11.25,2.802,23.9,,,,False,False,,open-meteo-2025
2025-02-09 01:00:00,invierno,19.53,17.05,0.518,0.0,12.88,2.802,29.6,,,,False,False,,open-meteo-2025
2025-02-09 01:30:00,invierno,19.53,16.64,0.526,0.0,14.18,2.982,28.5,,,,False,False,,open-meteo-2025
2025-02-09 02:00:00,invierno,17.7,15.17,0.46,0.0,12.77,2.777,29.2,,,,False,False,,open-meteo-2025
2025-02-09 02:30:00,invierno,17.7,15.21,0.538,0.0,14.95,2.583,24.6,,,,False,False,,open-meteo-2025
2025-02-09 03:00:00,invierno,16.13,13.53,0.593,0.0,14.86,2.546,22.0,,,,False,False,,open-meteo-2025
2025-02-09 03:30:00,invierno,16.13,13.58,0.555,0.0,15.87,2.796,27.2,68.28,0.0,False,True,False,,open-meteo-2025
2025-02-09 04:00:00,invierno,14.92,12.9,0.554,0.0,18.44,2.607,23.9,,,,False,False,,open-meteo-2025
2025-02-09 04:30:00,invierno,14.92,12.73,0.522,0.0,19.49,2.629,27.2,68.24,8.7,False,True,False,,open-meteo-2025
2025-02-09 05:00:00,invierno,14.16,11.7,0.626,0.0,11.49,2.739,28.4,,,,False,False,,open-meteo-2025
2025-02-09 05:30:00,invierno,14.16,10.98,0.52,0.0,12.29,2.729,28.7,,,,False,False,,open-meteo-2025
2025-02-09 06:00:00,invierno,13.9,11.15,0.528,0.0,35.09,2.505,32.6,,,,False,False,,open-meteo-2025
2025-02-09 06:30:00,invierno,13.9,11.57,0.562,0.0,24.28,2.571,29.9,,,,False,False,,open-meteo-2025
2025-02-09 07:00:00,invierno,14.16,11.51,0.535,0.0,24.86,2.512,26.9,68.16,10.7,False,True,False,,open-meteo-2025
2025-02-09 07:30:00,invierno,14.16,11.41,0.561,0.0,33.36,2.537,21.5,68.14,15.5,False,True,False,,open-meteo-2025
2025-02-09 08:00:00,invierno,14.92,12.4,0.538,0.0,24.41,2.907,31.1,,,,False,False,,open-meteo-2025
2025-02-09 08:30:00,invierno,14.92,12.17,0.501,0.0,23.99,2.708,29.7,,,,False,False,,open-meteo-2025
2025-02-09 09:00:00,invierno,16.13,13.8,0.598,0.0,25.28,2.619,27.0,68.09,0.0,False,True,False,,open-meteo-2025
2025-02-09 09:30:00,invierno,16.13,13.29,0.576,0.0,29.83,2.786,25.8,68.07,3.0,False,True,False,,open-meteo-2025
2025-02-09 10:00:00,invierno,17.7,15.27,0.503,0.0,17.8,2.618,23.7,,,,False,False,,open-meteo-2025
2025-02-09 10:30:00,invierno,17.7,14.55,0.535,0.0,14.81,2.491,26.5,,,,False,False,,open-meteo-2025
2025-02-09 11:00:00,invierno,19.53,17.26,0.526,0.0,10.8,2.516,29.7,,,,False,False,,open-meteo-2025
2025-02-09 11:30:00,invierno,19.53,17.22,0.539,0.0,15.29,2.462,28.8,,,,False,False,,open-meteo-2025
2025-02-09 12:00:00,invierno,21.5,19.56,0.499,0.0,25.49,2.507,22.7,,,,False,False,,open-meteo-2025
2025-02-09 12:30:00,invierno,21.5,18.88,0.541,0.0,24.81,2.528,31.3,,,,False,False,,open-meteo-2025
2025-02-09 13:00:00,invierno,23.47,21.25,0.555,0.0,19.24,2.978,30.0,67.96,0.0,False,True,False,,open-meteo-2025
2025-02-09 13:30:00,invierno,23.47,21.3,0.46,0.0,19.28,2.803,24.4,67.95,0.0,False,True,False,,open-meteo-2025
2025-02-09 14:00:00,invierno,25.3,22.73,0.571,0.0,12.67,2.778,28.3,,,,False,False,,open-meteo-2025
2025-02-09 14:30:00,invierno,25.3,23.39,0.583,0.0,11.47,2.575,26.0,,,,False,False,,open-meteo-2025
2025-02-09 15:00:00,invierno,26.87,23.97,0.592,0.0,16.91,2.734,26.7,,,,False,False,,open-meteo-2025
2025-02-09 15:30:00,invierno,26.87,24.06,0.587,0.0,14.53,2.571,30.6,,,,False,False,,open-meteo-2025
2025-02-09 16:00:00,invierno,28.08,25.33,0.53,0.0,17.24,2.82,34.0,67.86,0.0,False,True,False,,open-meteo-2025
2025-02-09 16:30:00,invierno,28.08,26.02,0.545,0.0,13.77,2.683,29.9,,,,False,False,,open-meteo-2025
2025-02-09 17:00:00,invierno,28.84,25.67,0.508,0.0,14.99,2.72,31.0,67.83,11.2,False,True,False,,open-meteo-2025
2025-02-09 17:30:00,invierno,28.84,26.79,0.483,0.0,15.17,2.687,24.3,,,,False,False,,open-meteo-2025
2025-02-09 18:00:00,invierno,29.1,26.62,0.554,0.0,14.6,2.623,29.2,67.81,10.8,False,True,False,,open-meteo-2025
2025-02-09 18:30:00,invierno,29.1,26.7,0.498,0.0,12.98,2.62,16.8,,,,False,False,,open-meteo-2025
2025-02-09 19:00:00,invierno,28.84,25.9,0.593,0.0,25.1,2.924,24.8,67.77,17.1,False,True,False,,open-meteo-2025
2025-02-09 19:30:00,invierno,28.84,26.25,0.514,0.0,25.87,2.705,25.5,,,,False,False,,open-meteo-2025
2025-02-09 20:00:00,invierno,28.08,25.66,0.482,0.0,27.28,2.448,25.7,67.73,14.8,False,True,False,,open-meteo-2025
2025-02-09 20:30:00,invierno,28.08,25.94,0.609,0.0,28.36,2.663,26.1,67.71,0.0,False,True,False,,open-meteo-2025
2025-02-09 21:00:00,invierno,26.87,23.96,0.559,0.0,31.19,2.579,26.3,,,,False,False,,open-meteo-2025
2025-02-09 21:30:00,invierno,26.87,24.28,0.599,0.0,25.6,2.545,22.7,,,,False,False,,open-meteo-2025
2025-02-09 22:00:00,invierno,25.3,22.48,0.541,0.0,27.91,2.64,25.6,,,,False,False,,open-meteo-2025
2025-02-09 22:30:00,invierno,25.3,23.16,5.979947433587913,0.0,28.76,2.454,30.2,,,,False,True,pico_electrico,open-meteo-2025
2025-02-09 23:00:00,invierno,23.47,21.17,0.553,0.0,9.67,2.662,25.9,,,,False,False,,open-meteo-2025
2025-02-09 23:30:00,invierno,23.47,20.76,0.585,0.0,17.01,2.602,28.0,,,,False,False,,open-meteo-2025
2025-02-10 00:00:00,invierno,19.35,17.5,0.494,0.0,14.03,2.792,28.5,,,,False,False,,open-meteo-2025
2025-02-10 00:30:00,invierno,19.35,17.04,0.519,0.0,12.94,2.729,24.5,,,,False,False,,open-meteo-2025
2025-02-10 01:00:00,invierno,17.91,15.0,0.523,0.0,18.14,2.584,23.8,,,,False,False,,open-meteo-2025
2025-02-10 01:30:00,invierno,17.91,15.13,0.575,0.0,13.17,2.683,28.2,,,,False,False,,open-meteo-2025
2025-02-10 02:00:00,invierno,16.57,14.85,0.501,0.0,18.52,2.545,30.6,67.56,5.3,False,True,False,,open-meteo-2025
2025-02-10 02:30:00,invierno,16.57,14.35,0.538,0.0,14.84,2.696,29.8,67.55,0.0,False,True,False,,open-meteo-2025
2025-02-10 03:00:00,invierno,15.43,13.14,0.419,0.0,20.43,2.529,24.4,67.53,15.6,False,True,False,,open-meteo-2025
2025-02-10 03:30:00,invierno,15.43,12.21,0.527,0.0,12.98,2.807,22.0,,,,False,False,,open-meteo-2025
2025-02-10 04:00:00,invierno,14.54,11.25,0.476,0.0,12.17,2.824,27.2,,,,False,False,,open-meteo-2025
2025-02-10 04:30:00,invierno,14.54,12.3,0.552,0.0,13.57,2.638,29.1,,,,False,False,,open-meteo-2025
2025-02-10 05:00:00,invierno,13.99,11.96,0.443,0.0,15.26,2.92,30.4,,,,False,False,,open-meteo-2025
2025-02-10 05:30:00,invierno,13.99,11.22,0.595,0.0,14.0,2.705,32.0,,,,False,False,,open-meteo-2025
2025-02-10 06:00:00,invierno,13.8,11.33,0.602,0.0,32.01,2.572,26.6,,,,False,False,,open-meteo-2025
2025-02-10 06:30:00,invierno,13.8,11.81,0.526,0.0,20.93,2.788,26.9,,,,False,False,,open-meteo-2025
2025-02-10 07:00:00,invierno,13.99,11.33,0.527,0.0,23.45,2.633,28.0,67.39,0.0,False,True,False,,open-meteo-2025
2025-02-10 07:30:00,invierno,13.99,12.14,0.536,0.0,24.39,2.497,21.1,67.38,0.0,False,True,False,,open-meteo-2025
2025-02-10 08:00:00,invierno,14.54,12.44,0.56,0.0,29.11,2.582,28.9,,,,False,False,,open-meteo-2025
2025-02-10 08:30:00,invierno,14.54,11.18,0.545,0.0,27.62,2.626,29.0,,,,False,False,,open-meteo-2025
2025-02-10 09:00:00,invierno,15.43,12.63,0.512,0.0,26.75,2.647,30.9,67.34,15.2,False,True,False,,open-meteo-2025
2025-02-10 09:30:00,invierno,15.43,12.61,0.556,0.0,27.29,2.738,27.3,,,,False,False,,open-meteo-2025
2025-02-10 10:00:00,invierno,16.58,14.37,0.536,0.0,14.3,2.63,33.1,,,,False,False,,open-meteo-2025
2025-02-10 10:30:00,invierno,16.58,14.31,0.495,0.0,13.45,2.77,27.7,,,,False,False,,open-meteo-2025
2025-02-10 11:00:00,invierno,17.91,15.46,0.578,0.0,17.74,2.625,31.8,,,,False,False,,open-meteo-2025
2025-02-10 11:30:00,invierno,17.91,14.68,0.53,0.0,17.02,2.779,21.8,,,,False,False,,open-meteo-2025
2025-02-10 12:00:00,invierno,19.35,16.28,0.513,0.0,18.65,2.872,29.7,67.23,0.0,False,True,False,,open-meteo-2025
2025-02-10 12:30:00,invierno,19.35,16.15,0.534,0.0,20.16,2.704,30.2,67.21,7.9,False,True,False,,open-meteo-2025
2025-02-10 13:00:00,invierno,20.79,18.38,0.58,0.0,33.37,2.472,26.1,67.19,0.0,False,True,False,,open-meteo-2025
2025-02-10 13:30:00,invierno,20.79,18.08,0.576,0.0,23.98,2.761,30.2,67.17,8.6,False,True,False,,open-meteo-2025
2025-02-10 14:00:00,invierno,22.12,20.09,0.471,0.0,15.34,2.769,23.6,,,,False,False,,open-meteo-2025
2025-02-10 14:30:00,invierno,22.12,19.66,0.616,0.0,15.53,2.649,28.7,,,,False,False,,open-meteo-2025
2025-02-10 15:00:00,invierno,23.27,20.44,0.484,0.0,16.52,2.667,29.7,,,,False,False,,open-meteo-2025
2025-02-10 15:30:00,invierno,23.27,19.96,0.576,0.0,17.06,2.682,23.0,67.1,4.5,False,True,False,,open-meteo-2025
2025-02-10 16:00:00,invierno,24.16,21.33,0.611,0.0,15.6,2.632,25.4,,,,False,False,,open-meteo-2025
2025-02-10 16:30:00,invierno,24.16,21.4,0.503,0.0,14.84,2.876,27.8,,,,False,False,,open-meteo-2025
2025-02-10 17:00:00,invierno,24.71,22.71,0.532,0.0,14.65,2.807,33.1,67.06,11.8,False,True,False,,open-meteo-2025
2025-02-10 17:30:00,invierno,24.71,22.15,0.545,0.0,14.44,2.61,33.6,,,,False,False,,open-meteo-2025
2025-02-10 18:00:00,invierno,24.9,22.85,0.614,0.0,14.81,2.788,24.4,,,,False,False,,open-meteo-2025
2025-02-10 18:30:00,invierno,24.9,22.16,0.535,0.0,18.61,2.488,28.0,,,,False,False,,open-meteo-2025
2025-02-10 19:00:00,invierno,24.71,22.99,0.575,0.0,23.22,2.691,26.5,,,,False,False,,open-meteo-2025
2025-02-10 19:30:00,invierno,24.71,21.8,0.584,0.0,28.4,2.596,27.8,,,,False,False,,open-meteo-2025
2025-02-10 20:00:00,invierno,24.16,21.16,0.516,0.0,33.09,2.741,22.9,66.96,0.0,False,True,False,,open-meteo-2025
2025-02-10 20:30:00,invierno,24.16,21.36,0.578,0.0,30.67,2.471,26.7,66.94,0.0,False,True,False,,open-meteo-2025
2025-02-10 21:00:00,invierno,23.27,21.07,0.478,0.0,33.62,2.51,22.8,,,,False,False,,open-meteo-2025
2025-02-10 21:30:00,invierno,23.27,21.02,0.532,0.0,24.85,2.748,27.5,66.9,4.0,False,True,False,,open-meteo-2025
2025-02-10 22:00:00,invierno,22.13,19.78,0.549,0.0,25.07,2.507,22.9,,,,False,False,,open-meteo-2025
2025-02-10 22:30:00,invierno,22.13,19.67,0.619,0.0,30.08,2.57,27.6,,,,False,False,,open-meteo-2025
2025-02-10 23:00:00,invierno,20.79,17.23,0.535,0.0,12.35,2.707,25.4,,,,False,False,,open-meteo-2025
2025-02-10 23:30:00,invierno,20.79,17.94,0.577,0.0,16.66,2.866,22.9,,,,False,False,,open-meteo-2025
2025-02-11 00:00:00,invierno,17.4,14.78,0.554,0.0,11.98,2.861,30.3,,,,False,False,,open-meteo-2025
2025-02-11 00:30:00,invierno,17.4,14.16,0.53,0.0,14.26,2.643,31.1,,,,False,False,,open-meteo-2025
2025-02-11 01:00:00,invierno,15.98,13.75,0.497,0.0,13.79,2.924,31.6,,,,False,False,,open-meteo-2025
2025-02-11 01:30:00,invierno,15.98,13.78,0.531,0.0,13.55,2.918,29.7,,,,False,False,,open-meteo-2025
2025-02-11 02:00:00,invierno,14.65,11.81,0.572,0.0,16.83,2.705,29.7,66.75,0.0,False,True,False,,open-meteo-2025
2025-02-11 02:30:00,invierno,14.65,11.74,0.578,0.0,18.74,2.732,28.3,66.73,0.0,False,True,False,,open-meteo-2025
2025-02-11 03:00:00,invierno,13.51,10.74,0.532,0.0,17.53,2.611,30.4,,,,False,False,,open-meteo-2025
2025-02-11 03:30:00,invierno,13.51,10.81,0.56,0.0,14.76,2.664,29.1,,,,False,False,,open-meteo-2025
2025-02-11 04:00:00,invierno,12.64,10.03,0.588,0.0,12.44,2.705,27.2,,,,False,False,,open-meteo-2025
2025-02-11 04:30:00,invierno,12.64,9.74,0.551,0.0,17.6,2.643,27.9,66.66,11.5,False,True,False,,open-meteo-2025
2025-02-11 05:00:00,invierno,12.09,9.35,0.583,0.0,13.82,2.942,29.9,66.65,0.0,False,True,False,,open-meteo-2025
2025-02-11 05:30:00,invierno,12.09,9.52,0.558,0.0,12.02,3.071,25.7,,,,False,False,,open-meteo-2025
2025-02-11 06:00:00,invierno,11.9,9.35,0.567,0.0,30.23,2.773,30.1,,,,False,False,,open-meteo-2025
2025-02-11 06:30:00,invierno,11.9,9.49,0.61,0.0,28.77,2.766,28.3,66.6,6.0,False,True,False,,open-meteo-2025
2025-02-11 07:00:00,invierno,12.09,9.48,0.514,0.0,28.64,2.525,30.1,66.58,0.0,False,True,False,,open-meteo-2025
2025-02-11 07:30:00,invierno,12.09,10.04,0.491,0.0,29.9,2.375,28.8,66.56,0.0,False,True,True,fuga_gas,open-meteo-2025
2025-02-11 08:00:00,invierno,12.64,10.62,0.506,0.0,21.98,2.572,26.5,,,,False,False,,open-meteo-2025
2025-02-11 08:30:00,invierno,12.64,10.71,0.579,0.0,26.12,2.656,22.9,,,,False,False,,open-meteo-2025
2025-02-11 09:00:00,invierno,13.51,11.31,0.608,0.0,27.94,2.597,27.7,,,,False,False,,open-meteo-2025
2025-02-11 09:30:00,invierno,13.51,10.5,0.628,0.0,31.7,2.543,29.9,,,,False,False,,open-meteo-2025
2025-02-11 10:00:00,invierno,14.65,11.73,0.504,0.0,14.25,2.656,28.4,66.49,15.4,False,True,False,,open-meteo-2025
2025-02-11 10:30:00,invierno,14.65,12.72,0.553,0.0,16.71,2.62,29.7,,,,False,False,,open-meteo-2025
2025-02-11 11:00:00,invierno,15.98,13.04,0.481,0.0,10.58,2.422,30.5,,,,False,False,,open-meteo-2025
2025-02-11 11:30:00,invierno,15.98,13.94,0.543,0.0,17.0,2.373,22.2,,,,False,False,,open-meteo-2025
2025-02-11 12:00:00,invierno,17.4,15.08,0.507,0.0,21.14,2.457,30.0,,,,False,False,,open-meteo-2025
2025-02-11 12:30:00,invierno,17.4,15.32,0.645,0.0,26.13,2.486,28.4,,,,False,False,,open-meteo-2025
2025-02-11 13:00:00,invierno,18.82,16.49,0.588,0.0,23.62,2.677,25.5,66.37,4.5,False,True,False,,open-meteo-2025
2025-02-11 13:30:00,invierno,18.82,15.65,0.538,0.0,22.54,2.661,29.4,66.35,0.0,False,True,False,,open-meteo-2025
2025-02-11 14:00:00,invierno,20.15,16.9,0.521,0.0,15.22,2.578,27.2,,,,False,False,,open-meteo-2025
2025-02-11 14:30:00,invierno,20.15,18.13,0.626,0.0,12.85,2.928,31.3,,,,False,False,,open-meteo-2025
2025-02-11 15:00:00,invierno,21.29,18.42,0.573,0.0,14.39,2.741,31.2,,,,False,False,,open-meteo-2025
2025-02-11 15:30:00,invierno,21.29,18.64,0.612,0.0,15.02,2.818,23.5,66.29,3.4,False,True,False,,open-meteo-2025
2025-02-11 16:00:00,invierno,22.16,20.66,0.53,0.0,15.21,2.472,27.5,,,,False,False,,open-meteo-2025
2025-02-11 16:30:00,invierno,22.16,19.81,0.506,0.0,13.67,2.911,24.6,,,,False,False,,open-meteo-2025
2025-02-11 17:00:00,invierno,22.71,20.45,0.558,0.0,16.24,2.63,24.8,,,,False,False,,open-meteo-2025
2025-02-11 17:30:00,invierno,22.71,20.39,0.513,0.0,219.4493228496516,0.4508022634719119,26.7,,,,False,True,fuga_agua,open-meteo-2025
2025-02-11 18:00:00,invierno,22.9,20.77,0.638,0.0,18.96,2.546,26.0,,,,False,False,,open-meteo-2025
2025-02-11 18:30:00,invierno,22.9,19.73,0.535,0.0,16.68,2.673,26.1,,,,False,False,,open-meteo-2025
2025-02-11 19:00:00,invierno,22.71,20.58,0.517,0.0,24.64,2.459,25.3,,,,False,False,,open-meteo-2025
2025-02-11 19:30:00,invierno,22.71,20.01,0.545,0.0,25.46,2.732,27.4,,,,False,False,,open-meteo-2025
2025-02-11 20:00:00,invierno,22.16,20.04,0.534,0.0,31.69,2.683,31.7,66.12,13.4,False,True,False,,open-meteo-2025
2025-02-11 20:30:00,invierno,22.16,19.83,0.558,0.0,26.06,2.709,29.2,66.1,8.2,False,True,False,,open-meteo-2025
2025-02-11 21:00:00,invierno,21.29,19.07,0.558,0.0,26.86,2.701,26.9,,,,False,False,,open-meteo-2025
2025-02-11 21:30:00,invierno,21.29,18.75,0.588,0.0,24.86,2.557,26.3,66.08,16.9,False,True,False,,open-meteo-2025
2025-02-11 22:00:00,invierno,20.15,17.85,0.529,0.0,36.34,2.646,25.7,,,,False,False,,open-meteo-2025
2025-02-11 22:30:00,invierno,20.15,17.78,0.507,0.0,21.33,2.653,27.4,,,,False,False,,open-meteo-2025
2025-02-11 23:00:00,invierno,18.82,16.43,0.528,0.0,17.57,2.684,27.7,66.03,17.8,False,True,False,,open-meteo-2025
2025-02-11 23:30:00,invierno,18.82,15.69,0.572,0.0,12.49,2.668,27.1,,,,False,False,,open-meteo-2025
2025-02-12 00:00:00,invierno,15.75,12.78,0.522,0.0,11.75,2.721,30.7,,,,False,False,,open-meteo-2025
2025-02-12 00:30:00,invierno,15.75,12.83,0.534,0.0,19.48,2.61,27.8,,,,False,False,,open-meteo-2025
2025-02-12 01:00:00,invierno,14.08,11.56,0.574,0.0,16.56,2.707,29.4,,,,False,False,,open-meteo-2025
2025-02-12 01:30:00,invierno,14.08,11.78,0.522,0.0,12.56,2.61,31.3,,,,False,False,,open-meteo-2025
2025-02-12 02:00:00,invierno,12.52,10.77,0.581,0.0,12.47,2.886,25.4,,,,False,False,,open-meteo-2025
2025-02-12 02:30:00,invierno,12.52,9.67,0.536,0.0,12.33,2.856,27.5,65.91,10.3,False,True,False,,open-meteo-2025
2025-02-12 03:00:00,invierno,11.19,9.12,0.505,0.0,17.05,2.757,32.0,,,,False,False,,open-meteo-2025
2025-02-12 03:30:00,invierno,11.19,8.53,0.505,0.0,20.22,2.727,31.2,,,,False,False,,open-meteo-2025
2025-02-12 04:00:00,invierno,10.16,7.75,0.528,0.0,14.59,2.839,28.7,,,,False,False,,open-meteo-2025
2025-02-12 04:30:00,invierno,10.16,7.64,0.599,0.0,16.39,2.682,28.1,65.85,10.6,False,True,False,,open-meteo-2025
2025-02-12 05:00:00,invierno,9.52,7.71,0.559,0.007,11.53,2.815,26.1,,,,False,False,,open-meteo-2025
2025-02-12 05:30:00,invierno,9.52,6.83,0.59,0.007,12.53,2.802,31.8,65.82,0.0,False,True,False,,open-meteo-2025
2025-02-12 06:00:00,invierno,9.3,6.4,0.629,0.01,34.3,2.514,25.8,,,,False,False,,open-meteo-2025
2025-02-12 06:30:00,invierno,9.3,6.95,0.467,0.01,31.89,2.64,34.6,,,,False,False,,open-meteo-2025
2025-02-12 07:00:00,invierno,9.52,6.53,0.516,0.007,30.56,2.647,28.2,65.76,17.1,False,True,False,,open-meteo-2025
2025-02-12 07:30:00,invierno,9.52,6.75,0.532,0.007,19.63,2.634,26.2,65.75,17.3,False,True,False,,open-meteo-2025
2025-02-12 08:00:00,invierno,10.16,7.91,0.58,0.0,24.63,2.596,22.6,65.73,0.0,False,True,False,,open-meteo-2025
2025-02-12 08:30:00,invierno,10.16,7.53,0.578,0.0,31.04,2.617,32.1,65.71,0.0,False,True,False,,open-meteo-2025
2025-02-12 09:00:00,invierno,11.19,8.93,0.592,0.0,23.05,2.658,31.3,65.7,0.0,False,True,False,,open-meteo-2025
2025-02-12 09:30:00,invierno,11.19,8.53,0.56,0.0,28.04,2.655,25.9,,,,False,False,,open-meteo-2025
2025-02-12 10:00:00,invierno,12.53,10.13,0.583,0.0,11.93,2.358,32.7,,,,False,False,,open-meteo-2025
2025-02-12 10:30:00,invierno,12.53,10.27,0.574,0.0,16.24,2.564,29.3,65.64,0.0,False,True,False,,open-meteo-2025
2025-02-12 11:00:00,invierno,14.08,11.54,0.48,0.0,17.05,2.686,32.1,,,,False,False,,open-meteo-2025
2025-02-12 11:30:00,invierno,14.08,11.02,0.581,0.0,17.51,2.739,27.9,65.61,0.0,False,True,False,,open-meteo-2025
2025-02-12 12:00:00,invierno,15.75,12.9,0.561,0.0,17.41,2.679,29.8,,,,False,False,,open-meteo-2025
2025-02-12 12:30:00,invierno,15.75,13.01,0.547,0.0,17.66,2.655,27.9,,,,False,False,,open-meteo-2025
2025-02-12 13:00:00,invierno,17.42,14.89,0.578,0.0,22.62,2.649,31.2,65.55,6.8,False,True,False,,open-meteo-2025
2025-02-12 13:30:00,invierno,17.42,14.68,0.497,0.0,24.38,2.638,30.2,65.53,4.7,False,True,False,,open-meteo-2025
2025-02-12 14:00:00,invierno,18.97,17.12,0.483,0.0,14.07,2.692,24.5,65.51,5.9,False,True,False,,open-meteo-2025
2025-02-12 14:30:00,invierno,18.97,16.07,0.62,0.0,16.21,2.904,30.6,,,,False,False,,open-meteo-2025
2025-02-12 15:00:00,invierno,20.31,18.48,0.607,0.0,15.82,2.659,25.4,,,,False,False,,open-meteo-2025
2025-02-12 15:30:00,invierno,20.31,17.64,0.577,0.0,13.48,2.55,27.9,65.46,4.6,False,True,False,,open-meteo-2025
2025-02-12 16:00:00,invierno,21.34,18.93,0.548,0.0,17.02,2.609,23.1,,,,False,False,,open-meteo-2025
2025-02-12 16:30:00,invierno,21.34,18.98,0.588,0.0,17.27,2.599,25.8,,,,False,False,,open-meteo-2025
2025-02-12 17:00:00,invierno,21.98,19.34,0.46,0.0,15.95,2.584,27.2,,,,False,False,,open-meteo-2025
2025-02-12 17:30:00,invierno,21.98,19.3,0.592,0.0,13.17,2.837,27.4,,,,False,False,,open-meteo-2025
2025-02-12 18:00:00,invierno,22.2,19.75,0.539,0.0,11.7,2.453,27.9,65.38,0.0,False,True,False,,open-meteo-2025
2025-02-12 18:30:00,invierno,22.2,19.1,0.508,0.0,17.01,2.519,30.5,,,,False,False,,open-meteo-2025
2025-02-12 19:00:00,invierno,21.98,19.78,0.494,0.0,26.27,2.881,26.2,,,,False,False,,open-meteo-2025
2025-02-12 19:30:00,invierno,21.98,19.17,0.517,0.0,27.04,2.475,22.1,,,,False,False,,open-meteo-2025
2025-02-12 20:00:00,invierno,21.34,18.08,0.597,0.0,27.87,2.841,29.5,65.3,8.7,False,True,False,,open-meteo-2025
2025-02-12 20:30:00,invierno,21.34,18.45,0.583,0.0,31.27,2.505,26.6,65.28,5.2,False,True,False,,open-meteo-2025
2025-02-12 21:00:00,invierno,20.31,18.22,0.545,0.0,35.89,2.481,31.0,,,,False,False,,open-meteo-2025
2025-02-12 21:30:00,invierno,20.31,17.64,0.558,0.0,32.81,2.512,25.8,65.25,4.4,False,True,False,,open-meteo-2025
2025-02-12 22:00:00,invierno,18.98,16.82,0.555,0.0,24.41,2.542,30.5,,,,False,False,,open-meteo-2025
2025-02-12 22:30:00,invierno,18.98,16.23,0.487,0.0,32.55,2.522,29.7,,,,False,False,,open-meteo-2025
2025-02-12 23:00:00,invierno,17.42,14.52,0.51,0.0,15.85,2.501,28.6,,,,False,False,,open-meteo-2025
2025-02-12 23:30:00,invierno,17.42,14.52,0.571,0.0,12.75,2.893,29.6,,,,False,False,,open-meteo-2025
2025-02-13 00:00:00,invierno,20.45,18.1,0.504,0.0,15.4,2.748,34.0,,,,False,False,,open-meteo-2025
2025-02-13 00:30:00,invierno,20.45,17.43,0.555,0.0,18.21,2.674,22.2,,,,False,False,,open-meteo-2025
2025-02-13 01:00:00,invierno,18.88,15.83,0.507,0.0,14.43,3.08,26.2,,,,False,False,,open-meteo-2025
2025-02-13 01:30:00,invierno,18.88,16.99,0.522,0.0,16.88,2.707,27.3,,,,False,False,,open-meteo-2025
2025-02-13 02:00:00,invierno,17.42,14.82,0.598,0.0,15.45,2.939,29.7,65.08,14.0,False,True,False,,open-meteo-2025
2025-02-13 02:30:00,invierno,17.42,14.68,0.642,0.0,12.93,2.76,28.5,65.06,11.1,False,True,False,,open-meteo-2025
2025-02-13 03:00:00,invierno,16.17,13.87,0.54,0.0,18.54,2.854,28.3,,,,False,False,,open-meteo-2025
2025-02-13 03:30:00,invierno,16.17,13.69,0.564,0.0,15.66,2.64,29.7,65.03,0.0,False,True,False,,open-meteo-2025
2025-02-13 04:00:00,invierno,15.21,13.3,0.637,0.0,15.82,2.43,24.9,,,,False,False,,open-meteo-2025
2025-02-13 04:30:00,invierno,15.21,12.27,0.55,0.0,11.84,2.804,28.9,,,,False,False,,open-meteo-2025
2025-02-13 05:00:00,invierno,14.61,11.94,0.586,0.0,17.33,2.616,24.2,64.97,0.0,False,True,False,,open-meteo-2025
2025-02-13 05:30:00,invierno,14.61,11.31,0.583,0.0,12.12,2.847,31.8,,,,False,False,,open-meteo-2025
2025-02-13 06:00:00,invierno,14.4,11.67,0.62,0.0,29.91,2.778,26.0,64.93,9.0,False,True,False,,open-meteo-2025
2025-02-13 06:30:00,invierno,14.4,11.63,0.57,0.0,26.95,2.743,27.6,,,,False,False,,open-meteo-2025
2025-02-13 07:00:00,invierno,14.61,11.53,0.578,0.0,20.52,2.821,30.7,64.89,0.0,False,True,False,,open-meteo-2025
2025-02-13 07:30:00,invierno,14.61,12.29,0.57,0.0,27.14,2.524,26.8,64.87,16.1,False,True,False,,open-meteo-2025
2025-02-13 08:00:00,invierno,15.21,13.16,0.492,0.0,21.76,2.51,24.6,64.85,0.0,False,True,False,,open-meteo-2025
2025-02-13 08:30:00,invierno,15.21,12.8,0.543,0.0,29.89,2.525,28.4,,,,False,False,,open-meteo-2025
2025-02-13 09:00:00,invierno,16.17,13.96,0.555,0.0,29.99,2.355,26.1,64.82,8.0,False,True,False,,open-meteo-2025
2025-02-13 09:30:00,invierno,16.17,13.65,0.526,0.0,30.61,2.657,28.2,,,,False,False,,open-meteo-2025
2025-02-13 10:00:00,invierno,17.43,15.18,0.49,0.0,10.46,2.53,26.8,,,,False,False,,open-meteo-2025
2025-02-13 10:30:00,invierno,17.43,14.58,0.53,0.0,14.95,2.698,30.0,,,,False,False,,open-meteo-2025
2025-02-13 11:00:00,invierno,18.88,16.0,0.547,0.0,14.46,2.431,25.8,,,,False,False,,open-meteo-2025
2025-02-13 11:30:00,invierno,18.88,16.97,0.595,0.0,14.02,2.668,26.5,,,,False,False,,open-meteo-2025
