timestamp,temporada,temperatura_ext,temperatura_int,consumo_electrico,kwh_ac,consumo_agua,presion_tuberia,humedad_interior,gas_nivel,gas_flujo,gas_fuga,gas_activo,anomalia,tipo_anomalia,fuente_temp
2025-03-16T22:00:00,invierno,26.35,23.94,0.583,0.0,34.24,2.465,27.1,,,,False,False,,open-meteo-2025
2025-03-16T22:30:00,invierno,26.35,23.07,0.491,0.0,32.65,2.733,23.3,,,,False,False,,open-meteo-2025
2025-03-16T23:00:00,invierno,24.11,22.04,0.548,0.0,17.24,2.737,29.2,,,,False,False,,open-meteo-2025
2025-03-16T23:30:00,invierno,24.11,21.32,0.547,0.0,15.15,2.603,25.4,,,,False,False,,open-meteo-2025
2025-03-17T00:00:00,invierno,23.6,20.61,0.553,0.0,16.79,2.772,29.4,,,,False,False,,open-meteo-2025
2025-03-17T00:30:00,invierno,23.6,21.01,0.52,0.0,9.62,2.945,34.3,,,,False,False,,open-meteo-2025
2025-03-17T01:00:00,invierno,21.43,19.6,0.522,0.0,12.72,2.924,25.5,,,,False,False,,open-meteo-2025
2025-03-17T01:30:00,invierno,21.43,18.99,0.539,0.0,13.44,2.636,28.3,,,,False,False,,open-meteo-2025
2025-03-17T02:00:00,invierno,19.4,12.909104149043422,0.589,0.0,12.97,2.777,27.3,,,,False,True,sensor_fallo,open-meteo-2025
2025-03-17T02:30:00,invierno,19.4,16.81,0.537,0.0,16.38,2.647,23.3,,,,False,False,,open-meteo-2025
2025-03-17T03:00:00,invierno,17.66,15.14,0.574,0.0,15.02,2.67,26.8,,,,False,False,,open-meteo-2025
2025-03-17T03:30:00,invierno,17.66,15.26,0.521,0.0,11.89,2.644,31.8,,,,False,False,,open-meteo-2025
2025-03-17T04:00:00,invierno,16.33,13.58,0.556,0.0,13.0,2.977,33.3,,,,False,False,,open-meteo-2025
2025-03-17T04:30:00,invierno,16.33,13.76,0.527,0.0,14.8,2.843,25.5,,,,False,False,,open-meteo-2025
2025-03-17T05:00:00,invierno,15.49,12.73,0.614,0.0,14.37,2.673,25.7,,,,False,False,,open-meteo-2025
2025-03-17T05:30:00,invierno,15.49,13.44,0.508,0.0,14.5,2.644,28.7,,,,False,False,,open-meteo-2025
2025-03-17T06:00:00,invierno,15.2,12.01,0.44,0.0,23.12,2.357,25.5,,,,False,False,,open-meteo-2025
2025-03-17T06:30:00,invierno,15.2,13.14,0.577,0.0,25.69,2.582,24.0,,,,False,False,,open-meteo-2025
2025-03-17T07:00:00,invierno,15.49,12.52,0.583,0.0,32.88,2.53,29.1,,,,False,False,,open-meteo-2025
2025-03-17T07:30:00,invierno,15.49,12.43,0.507,0.0,29.24,2.606,25.5,,,,False,False,,open-meteo-2025
2025-03-17T08:00:00,invierno,16.33,13.34,0.567,0.0,21.28,2.525,29.1,,,,False,False,,open-meteo-2025
2025-03-17T08:30:00,invierno,16.33,14.31,0.529,0.0,28.69,2.561,26.8,,,,False,False,,open-meteo-2025
2025-03-17T09:00:00,invierno,17.66,15.67,0.505,0.0,22.43,2.398,25.6,,,,False,False,,open-meteo-2025
2025-03-17T09:30:00,invierno,17.66,15.88,0.524,0.0,27.35,2.418,26.9,,,,False,False,,open-meteo-2025
2025-03-17T10:00:00,invierno,19.4,17.29,0.59,0.0,13.41,2.567,30.3,,,,False,False,,open-meteo-2025
2025-03-17T10:30:00,invierno,19.4,17.26,0.557,0.0,15.88,2.58,34.6,,,,False,False,,open-meteo-2025
2025-03-17T11:00:00,invierno,21.43,19.65,0.503,0.0,16.12,2.59,24.6,,,,False,False,,open-meteo-2025
2025-03-17T11:30:00,invierno,21.43,18.65,0.496,0.0,15.78,2.54,25.8,,,,False,False,,open-meteo-2025
2025-03-17T12:00:00,invierno,23.6,21.57,0.533,0.0,20.81,2.556,31.1,,,,False,False,,open-meteo-2025
2025-03-17T12:30:00,invierno,23.6,21.16,0.507,0.0,23.7,2.809,32.2,,,,False,False,,open-meteo-2025
2025-03-17T13:00:00,invierno,25.77,23.28,0.598,0.0,21.05,2.468,27.6,,,,False,False,,open-meteo-2025
2025-03-17T13:30:00,invierno,25.77,22.33,0.558,0.0,25.12,2.478,27.1,,,,False,False,,open-meteo-2025
2025-03-17T14:00:00,invierno,27.8,25.26,0.567,0.0,12.82,2.722,30.2,,,,False,False,,open-meteo-2025
2025-03-17T14:30:00,invierno,27.8,25.5,0.509,0.0,11.8,2.647,25.5,,,,False,False,,open-meteo-2025
2025-03-17T15:00:00,invierno,29.54,27.05,0.567,0.0,18.81,2.434,27.8,,,,False,False,,open-meteo-2025
2025-03-17T15:30:00,invierno,29.54,27.45,0.525,0.0,18.24,2.767,26.0,,,,False,False,,open-meteo-2025
2025-03-17T16:00:00,invierno,30.87,27.83,0.45,0.0,14.1,2.573,25.7,,,,False,False,,open-meteo-2025
2025-03-17T16:30:00,invierno,30.87,28.29,0.56,0.0,14.33,2.636,20.8,,,,False,False,,open-meteo-2025
2025-03-17T17:00:00,invierno,31.71,28.24,0.598,0.0,14.44,2.672,26.0,,,,False,False,,open-meteo-2025
2025-03-17T17:30:00,invierno,31.71,29.28,0.529,0.0,13.26,2.67,18.8,,,,False,False,,open-meteo-2025
2025-03-17T18:00:00,invierno,32.0,29.33,0.466,0.0,15.25,2.595,20.9,,,,False,False,,open-meteo-2025
2025-03-17T18:30:00,invierno,32.0,-12.723494035087711,0.561,0.0,17.81,2.698,28.1,,,,False,True,sensor_fallo,open-meteo-2025
2025-03-17T19:00:00,invierno,31.71,29.76,0.541,0.0,20.4,2.523,27.6,,,,False,False,,open-meteo-2025
2025-03-17T19:30:00,invierno,31.71,29.07,0.577,0.0,38.15,2.552,25.8,,,,False,False,,open-meteo-2025
2025-03-17T20:00:00,invierno,30.87,28.39,0.545,0.0,30.83,2.667,25.1,,,,False,False,,open-meteo-2025
2025-03-17T20:30:00,invierno,30.87,28.35,0.568,0.0,30.5,2.546,23.0,,,,False,False,,open-meteo-2025
2025-03-17T21:00:00,invierno,29.54,27.12,0.544,0.0,28.97,2.476,21.9,,,,False,False,,open-meteo-2025
2025-03-17T21:30:00,invierno,29.54,26.37,0.501,0.0,27.16,2.595,26.9,,,,False,False,,open-meteo-2025
2025-03-17T22:00:00,invierno,27.8,24.36,0.524,0.0,23.11,2.734,26.0,,,,False,False,,open-meteo-2025
2025-03-17T22:30:00,invierno,27.8,25.38,0.575,0.0,24.21,2.587,24.7,,,,False,False,,open-meteo-2025
2025-03-17T23:00:00,invierno,25.77,23.48,0.541,0.0,14.3,2.756,27.6,,,,False,False,,open-meteo-2025
2025-03-17T23:30:00,invierno,25.77,23.0,0.64,0.0,13.3,2.671,25.8,,,,False,False,,open-meteo-2025
2025-03-18T00:00:00,invierno,21.9,19.49,0.558,0.0,13.59,2.676,27.1,,,,False,False,,open-meteo-2025
2025-03-18T00:30:00,invierno,21.9,19.46,0.523,0.0,14.36,2.709,27.4,,,,False,False,,open-meteo-2025
2025-03-18T01:00:00,invierno,20.09,17.42,0.604,0.0,10.48,2.539,28.2,,,,False,False,,open-meteo-2025
2025-03-18T01:30:00,invierno,20.09,17.65,0.607,0.0,15.33,2.816,24.8,,,,False,False,,open-meteo-2025
2025-03-18T02:00:00,invierno,18.4,16.0,0.592,0.0,18.92,2.511,30.5,,,,False,False,,open-meteo-2025
2025-03-18T02:30:00,invierno,18.4,15.77,0.553,0.0,14.47,2.568,30.5,,,,False,False,,open-meteo-2025
2025-03-18T03:00:00,invierno,16.95,14.22,0.501,0.0,14.39,2.761,28.9,,,,False,False,,open-meteo-2025
2025-03-18T03:30:00,invierno,16.95,14.59,0.624,0.0,13.78,2.674,26.0,,,,False,False,,open-meteo-2025
2025-03-18T04:00:00,invierno,15.84,12.9,0.592,0.0,16.95,2.755,28.3,,,,False,False,,open-meteo-2025
2025-03-18T04:30:00,invierno,15.84,13.85,0.529,0.0,14.39,2.48,34.2,,,,False,False,,open-meteo-2025
2025-03-18T05:00:00,invierno,15.14,12.76,0.533,0.0,11.83,2.691,28.5,,,,False,False,,open-meteo-2025
2025-03-18T05:30:00,invierno,15.14,13.1,0.519,0.0,13.73,2.692,26.6,,,,False,False,,open-meteo-2025
2025-03-18T06:00:00,invierno,14.9,12.99,0.518,0.0,27.09,2.404,30.7,,,,False,False,,open-meteo-2025
2025-03-18T06:30:00,invierno,14.9,12.41,0.54,0.0,28.52,2.592,29.7,,,,False,False,,open-meteo-2025
2025-03-18T07:00:00,invierno,15.14,12.7,0.548,0.0,26.59,2.658,26.1,,,,False,False,,open-meteo-2025
2025-03-18T07:30:00,invierno,15.14,12.55,0.563,0.0,31.23,2.708,26.5,,,,False,False,,open-meteo-2025
2025-03-18T08:00:00,invierno,15.84,13.12,0.556,0.0,29.94,2.803,27.8,,,,False,False,,open-meteo-2025
2025-03-18T08:30:00,invierno,15.84,13.28,0.523,0.0,23.72,2.579,27.3,,,,False,False,,open-meteo-2025
2025-03-18T09:00:00,invierno,16.95,14.09,0.555,0.0,29.74,2.461,27.4,,,,False,False,,open-meteo-2025
2025-03-18T09:30:00,invierno,16.95,15.03,0.566,0.0,24.29,2.669,28.2,,,,False,False,,open-meteo-2025
2025-03-18T10:00:00,invierno,18.4,15.23,0.509,0.0,12.84,2.677,31.4,,,,False,False,,open-meteo-2025
2025-03-18T10:30:00,invierno,18.4,15.94,6.868076314083187,0.0,13.09,2.867,28.3,,,,False,True,pico_electrico,open-meteo-2025
2025-03-18T11:00:00,invierno,20.09,18.59,0.636,0.0,19.25,2.671,34.4,,,,False,False,,open-meteo-2025
2025-03-18T11:30:00,invierno,20.09,18.15,0.47,0.0,16.44,2.66,29.0,,,,False,False,,open-meteo-2025
2025-03-18T12:00:00,invierno,21.9,19.48,0.568,0.0,21.27,2.803,29.1,,,,False,False,,open-meteo-2025
2025-03-18T12:30:00,invierno,21.9,18.65,0.547,0.0,25.43,2.617,33.4,,,,False,False,,open-meteo-2025
2025-03-18T13:00:00,invierno,23.71,20.75,0.537,0.0,26.76,2.653,24.6,,,,False,False,,open-meteo-2025
2025-03-18T13:30:00,invierno,23.71,20.75,0.559,0.0,19.5,2.662,24.7,,,,False,False,,open-meteo-2025
2025-03-18T14:00:00,invierno,25.4,23.03,0.569,0.0,14.17,2.684,27.8,,,,False,False,,open-meteo-2025
2025-03-18T14:30:00,invierno,25.4,22.7,0.517,0.0,12.44,2.783,31.1,,,,False,False,,open-meteo-2025
2025-03-18T15:00:00,invierno,26.85,25.03,0.589,0.0,14.07,2.738,25.0,,,,False,False,,open-meteo-2025
2025-03-18T15:30:00,invierno,26.85,24.76,0.458,0.0,16.13,2.62,28.3,,,,False,False,,open-meteo-2025
2025-03-18T16:00:00,invierno,27.96,25.78,0.541,0.0,17.27,2.562,26.1,,,,False,False,,open-meteo-2025
2025-03-18T16:30:00,invierno,27.96,26.18,0.549,0.0,13.04,2.713,26.2,,,,False,False,,open-meteo-2025
2025-03-18T17:00:00,invierno,28.66,26.45,0.634,0.0,10.84,2.798,27.8,,,,False,False,,open-meteo-2025
2025-03-18T17:30:00,invierno,28.66,26.05,0.58,0.0,16.17,2.817,26.7,,,,False,False,,open-meteo-2025
2025-03-18T18:00:00,invierno,28.9,26.36,0.612,0.0,13.07,2.843,24.9,,,,False,False,,open-meteo-2025
2025-03-18T18:30:00,invierno,28.9,26.38,0.578,0.0,19.81,2.597,25.0,,,,False,False,,open-meteo-2025
2025-03-18T19:00:00,invierno,28.66,25.79,0.537,0.0,30.07,2.555,25.7,,,,False,False,,open-meteo-2025
2025-03-18T19:30:00,invierno,28.66,26.39,0.584,0.0,39.88,2.557,20.0,,,,False,False,,open-meteo-2025
2025-03-18T20:00:00,invierno,27.96,25.48,0.523,0.0,30.32,2.708,24.6,,,,False,False,,open-meteo-2025
2025-03-18T20:30:00,invierno,27.96,25.54,0.553,0.0,29.22,2.561,29.5,,,,False,False,,open-meteo-2025
2025-03-18T21:00:00,invierno,26.85,24.97,0.608,0.0,32.16,2.6,24.0,,,,False,False,,open-meteo-2025
2025-03-18T21:30:00,invierno,26.85,23.66,0.56,0.0,32.19,2.754,26.0,,,,False,False,,open-meteo-2025
2025-03-18T22:00:00,invierno,25.4,23.04,0.584,0.0,32.78,2.524,34.0,,,,False,False,,open-meteo-2025
2025-03-18T22:30:00,invierno,25.4,22.11,0.522,0.0,19.48,2.67,19.4,,,,False,False,,open-meteo-2025
2025-03-18T23:00:00,invierno,23.71,21.42,0.55,0.0,11.9,2.611,28.6,,,,False,False,,open-meteo-2025
2025-03-18T23:30:00,invierno,23.71,21.66,0.581,0.0,18.75,2.781,24.8,,,,False,False,,open-meteo-2025
2025-03-19T00:00:00,invierno,23.0,21.12,0.56,0.0,14.56,2.765,25.8,,,,False,False,,open-meteo-2025
2025-03-19T00:30:00,invierno,23.0,20.5,0.554,0.0,15.2,2.636,25.4,,,,False,False,,open-meteo-2025
2025-03-19T01:00:00,invierno,20.9,18.11,0.603,0.0,16.35,2.673,27.9,,,,False,False,,open-meteo-2025
2025-03-19T01:30:00,invierno,20.9,18.82,0.568,0.0,13.13,2.617,25.7,,,,False,False,,open-meteo-2025
2025-03-19T02:00:00,invierno,18.95,16.44,0.566,0.0,16.25,2.783,30.2,,,,False,False,,open-meteo-2025
2025-03-19T02:30:00,invierno,18.95,16.32,0.548,0.0,16.76,2.833,33.5,,,,False,False,,open-meteo-2025
2025-03-19T03:00:00,invierno,17.27,14.97,0.476,0.0,15.52,2.861,29.8,,,,False,False,,open-meteo-2025
2025-03-19T03:30:00,invierno,17.27,14.1,0.568,0.0,14.04,2.867,26.7,,,,False,False,,open-meteo-2025
2025-03-19T04:00:00,invierno,15.99,14.43,0.469,0.0,14.65,2.7,26.9,,,,False,False,,open-meteo-2025
2025-03-19T04:30:00,invierno,15.99,13.61,0.54,0.0,14.16,2.651,26.7,,,,False,False,,open-meteo-2025
2025-03-19T05:00:00,invierno,15.18,12.71,0.555,0.0,17.1,2.64,29.9,,,,False,False,,open-meteo-2025
2025-03-19T05:30:00,invierno,15.18,12.13,0.602,0.0,15.58,2.582,32.0,,,,False,False,,open-meteo-2025
2025-03-19T06:00:00,invierno,14.9,12.57,0.492,0.0,33.43,2.507,32.2,,,,False,False,,open-meteo-2025
2025-03-19T06:30:00,invierno,14.9,12.91,0.495,0.0,21.27,2.8,25.7,,,,False,False,,open-meteo-2025
2025-03-19T07:00:00,invierno,15.18,12.91,0.517,0.0,25.78,2.507,24.5,,,,False,False,,open-meteo-2025
2025-03-19T07:30:00,invierno,15.18,12.66,0.577,0.0,30.06,2.559,22.7,,,,False,False,,open-meteo-2025
2025-03-19T08:00:00,invierno,15.99,12.73,0.523,0.0,25.43,2.655,30.9,,,,False,False,,open-meteo-2025
2025-03-19T08:30:00,invierno,15.99,13.79,0.535,0.0,24.15,2.563,27.2,,,,False,False,,open-meteo-2025
2025-03-19T09:00:00,invierno,17.27,14.58,0.599,0.0,23.62,2.628,32.1,,,,False,False,,open-meteo-2025
2025-03-19T09:30:00,invierno,17.27,15.28,0.504,0.0,26.53,2.701,27.3,,,,False,False,,open-meteo-2025
2025-03-19T10:00:00,invierno,18.95,16.99,0.53,0.0,17.28,2.802,31.3,,,,False,False,,open-meteo-2025
2025-03-19T10:30:00,invierno,18.95,15.42,0.516,0.0,20.18,2.846,29.8,,,,False,False,,open-meteo-2025
2025-03-19T11:00:00,invierno,20.9,17.73,0.546,0.0,17.2,2.759,26.0,,,,False,False,,open-meteo-2025
2025-03-19T11:30:00,invierno,20.9,18.12,0.63,0.0,9.97,2.656,27.4,,,,False,False,,open-meteo-2025
2025-03-19T12:00:00,invierno,23.0,20.57,0.509,0.0,24.59,2.809,29.1,,,,False,False,,open-meteo-2025
2025-03-19T12:30:00,invierno,23.0,20.55,0.551,0.0,17.2,2.772,33.9,,,,False,False,,open-meteo-2025
2025-03-19T13:00:00,invierno,25.1,23.11,0.537,0.0,20.15,2.639,28.3,,,,False,False,,open-meteo-2025
2025-03-19T13:30:00,invierno,25.1,22.59,0.594,0.0,22.43,2.698,28.3,,,,False,False,,open-meteo-2025
2025-03-19T14:00:00,invierno,27.05,24.81,0.527,0.0,13.16,2.69,25.3,,,,False,False,,open-meteo-2025
2025-03-19T14:30:00,invierno,27.05,24.48,0.548,0.0,14.79,2.86,23.1,,,,False,False,,open-meteo-2025
2025-03-19T15:00:00,invierno,28.73,26.15,0.515,0.0,15.02,2.693,24.3,,,,False,False,,open-meteo-2025
2025-03-19T15:30:00,invierno,28.73,25.88,0.578,0.0,14.88,2.73,28.2,,,,False,False,,open-meteo-2025
2025-03-19T16:00:00,invierno,30.01,27.77,0.516,0.0,15.8,2.718,25.7,,,,False,False,,open-meteo-2025
2025-03-19T16:30:00,invierno,30.01,28.36,0.512,0.0,16.06,2.736,25.0,,,,False,False,,open-meteo-2025
2025-03-19T17:00:00,invierno,30.82,27.61,0.593,0.0,14.76,2.663,24.6,,,,False,False,,open-meteo-2025
2025-03-19T17:30:00,invierno,30.82,27.68,0.651,0.0,11.65,2.667,20.7,,,,False,False,,open-meteo-2025
2025-03-19T18:00:00,invierno,31.1,28.19,0.529,0.0,12.44,2.866,23.5,,,,False,False,,open-meteo-2025
2025-03-19T18:30:00,invierno,31.1,28.87,0.534,0.0,15.42,2.675,28.7,,,,False,False,,open-meteo-2025
2025-03-19T19:00:00,invierno,30.82,29.13,0.525,0.0,29.49,2.601,22.7,,,,False,False,,open-meteo-2025
2025-03-19T19:30:00,invierno,30.82,28.14,0.501,0.0,24.15,2.363,23.7,,,,False,False,,open-meteo-2025
2025-03-19T20:00:00,invierno,30.01,26.84,0.547,0.0,30.58,2.449,23.7,,,,False,False,,open-meteo-2025
2025-03-19T20:30:00,invierno,30.01,27.43,0.535,0.0,22.82,2.577,26.0,,,,False,False,,open-meteo-2025
2025-03-19T21:00:00,invierno,28.73,26.96,0.447,0.0,25.0,2.594,27.0,,,,False,False,,open-meteo-2025
2025-03-19T21:30:00,invierno,28.73,27.11,0.515,0.0,22.94,2.597,24.3,,,,False,False,,open-meteo-2025
2025-03-19T22:00:00,invierno,27.05,24.15,0.597,0.0,31.67,2.694,21.0,,,,False,False,,open-meteo-2025
2025-03-19T22:30:00,invierno,27.05,24.71,0.53,0.0,22.81,2.663,27.1,,,,False,False,,open-meteo-2025
2025-03-19T23:00:00,invierno,25.1,22.38,0.592,0.0,18.2,2.761,28.0,,,,False,False,,open-meteo-2025
2025-03-19T23:30:00,invierno,25.1,22.12,0.516,0.0,13.54,2.733,22.9,,,,False,False,,open-meteo-2025
2025-03-20T00:00:00,invierno,23.4,20.72,0.565,0.0,19.24,2.588,32.1,,,,False,False,,open-meteo-2025
2025-03-20T00:30:00,invierno,23.4,20.91,0.595,0.0,15.03,2.6,20.9,,,,False,False,,open-meteo-2025
2025-03-20T01:00:00,invierno,21.07,19.06,0.546,0.0,14.58,2.826,24.3,,,,False,False,,open-meteo-2025
2025-03-20T01:30:00,invierno,21.07,19.12,0.55,0.0,13.48,2.712,26.6,,,,False,False,,open-meteo-2025
2025-03-20T02:00:00,invierno,18.9,16.36,0.501,0.0,17.9,2.62,28.0,,,,False,False,,open-meteo-2025
2025-03-20T02:30:00,invierno,18.9,15.95,0.616,0.0,19.11,2.694,30.7,,,,False,False,,open-meteo-2025
2025-03-20T03:00:00,invierno,17.04,14.08,0.54,0.0,13.96,2.771,28.0,,,,False,False,,open-meteo-2025
2025-03-20T03:30:00,invierno,17.04,14.24,0.576,0.0,14.31,2.741,28.2,,,,False,False,,open-meteo-2025
2025-03-20T04:00:00,invierno,15.61,13.17,0.553,0.0,19.64,2.454,25.5,,,,False,False,,open-meteo-2025
2025-03-20T04:30:00,invierno,15.61,12.79,0.576,0.0,13.53,2.705,29.7,,,,False,False,,open-meteo-2025
2025-03-20T05:00:00,invierno,14.71,12.44,0.546,0.0,16.5,2.548,24.3,,,,False,True,fuga_gas,open-meteo-2025
2025-03-20T05:30:00,invierno,14.71,12.23,0.524,0.0,14.03,2.657,27.2,,,,False,False,,open-meteo-2025
2025-03-20T06:00:00,invierno,14.4,11.72,0.524,0.0,23.37,2.655,33.3,,,,False,False,,open-meteo-2025
2025-03-20T06:30:00,invierno,14.4,12.15,0.511,0.0,31.11,2.515,25.7,,,,False,False,,open-meteo-2025
2025-03-20T07:00:00,invierno,14.71,11.86,0.493,0.0,25.75,2.893,26.9,,,,False,False,,open-meteo-2025
2025-03-20T07:30:00,invierno,14.71,12.2,0.474,0.0,25.48,2.704,31.3,,,,False,False,,open-meteo-2025
2025-03-20T08:00:00,invierno,15.61,12.48,0.606,0.0,31.93,2.388,26.4,,,,False,False,,open-meteo-2025
2025-03-20T08:30:00,invierno,15.61,13.69,0.532,0.0,34.85,2.569,29.0,,,,False,False,,open-meteo-2025
2025-03-20T09:00:00,invierno,17.04,13.78,0.55,0.0,28.61,2.54,28.9,,,,False,False,,open-meteo-2025
2025-03-20T09:30:00,invierno,17.04,14.92,0.537,0.0,25.91,2.793,30.9,,,,False,False,,open-meteo-2025
2025-03-20T10:00:00,invierno,18.9,17.0,0.577,0.0,17.9,2.786,30.5,,,,False,False,,open-meteo-2025
2025-03-20T10:30:00,invierno,18.9,16.47,0.534,0.0,14.41,2.573,29.0,,,,False,False,,open-meteo-2025
2025-03-20T11:00:00,invierno,21.07,18.85,0.514,0.0,13.14,2.595,32.1,,,,False,False,,open-meteo-2025
2025-03-20T11:30:00,invierno,21.07,18.89,0.519,0.0,16.24,2.67,28.7,,,,False,False,,open-meteo-2025
2025-03-20T12:00:00,invierno,23.4,20.78,0.51,0.0,27.08,2.8,27.6,,,,False,False,,open-meteo-2025
2025-03-20T12:30:00,invierno,23.4,21.1,0.527,0.0,28.75,2.477,30.5,,,,False,False,,open-meteo-2025
2025-03-20T13:00:00,invierno,25.73,23.48,0.569,0.0,21.34,2.753,27.3,,,,False,False,,open-meteo-2025
2025-03-20T13:30:00,invierno,25.73,23.78,0.554,0.0,12.91,2.629,25.4,,,,False,False,,open-meteo-2025
2025-03-20T14:00:00,invierno,27.9,26.33,0.554,0.0,11.38,2.627,21.1,,,,False,False,,open-meteo-2025
2025-03-20T14:30:00,invierno,27.9,24.88,0.558,0.0,12.95,2.724,24.9,,,,False,False,,open-meteo-2025
2025-03-20T15:00:00,invierno,29.76,26.61,0.581,0.0,13.76,2.701,29.3,,,,False,False,,open-meteo-2025
2025-03-20T15:30:00,invierno,29.76,27.27,0.651,0.0,15.1,2.732,29.3,,,,False,False,,open-meteo-2025
2025-03-20T16:00:00,invierno,31.19,28.62,0.483,0.0,16.47,2.675,25.4,,,,False,False,,open-meteo-2025
2025-03-20T16:30:00,invierno,31.19,27.87,0.63,0.0,16.25,2.707,24.9,,,,False,False,,open-meteo-2025
2025-03-20T17:00:00,invierno,32.09,29.11,0.564,0.0,14.65,2.501,27.5,,,,False,False,,open-meteo-2025
2025-03-20T17:30:00,invierno,32.09,28.66,0.521,0.0,16.87,2.704,23.7,,,,False,False,,open-meteo-2025
2025-03-20T18:00:00,invierno,32.4,29.98,0.515,0.0,11.03,2.441,23.2,,,,False,False,,open-meteo-2025
2025-03-20T18:30:00,invierno,32.4,30.75,0.554,0.0,14.84,2.792,22.9,,,,False,False,,open-meteo-2025
2025-03-20T19:00:00,invierno,32.09,29.39,0.59,0.0,24.08,2.744,24.6,,,,False,False,,open-meteo-2025
2025-03-20T19:30:00,invierno,32.09,29.66,0.554,0.0,25.77,2.575,28.6,,,,False,False,,open-meteo-2025
2025-03-20T20:00:00,invierno,31.19,28.23,0.554,0.0,25.48,2.741,24.9,,,,False,False,,open-meteo-2025
2025-03-20T20:30:00,invierno,31.19,28.61,0.518,0.0,33.87,2.549,30.1,,,,False,False,,open-meteo-2025
2025-03-20T21:00:00,invierno,29.76,26.95,0.566,0.0,28.58,2.546,26.8,,,,False,False,,open-meteo-2025
2025-03-20T21:30:00,invierno,29.76,27.72,0.543,0.0,30.25,2.44,24.6,,,,False,False,,open-meteo-2025
2025-03-20T22:00:00,invierno,27.9,25.66,0.539,0.0,34.9,2.429,22.7,,,,False,False,,open-meteo-2025
2025-03-20T22:30:00,invierno,27.9,24.93,0.533,0.0,32.91,2.514,22.4,,,,False,False,,open-meteo-2025
2025-03-20T23:00:00,invierno,25.73,22.94,0.501,0.0,14.0,2.754,24.2,,,,False,False,,open-meteo-2025
2025-03-20T23:30:00,invierno,25.73,22.73,9.26607637282159,0.0,17.8,2.571,28.5,,,,False,True,pico_electrico,open-meteo-2025
2025-03-21T00:00:00,invierno,23.05,20.42,0.486,0.0,16.93,2.691,29.4,,,,False,False,,open-meteo-2025
2025-03-21T00:30:00,invierno,23.05,20.47,0.563,0.0,13.27,2.665,26.5,,,,False,False,,open-meteo-2025
2025-03-21T01:00:00,invierno,20.73,18.12,0.482,0.0,14.54,2.639,25.8,,,,False,False,,open-meteo-2025
2025-03-21T01:30:00,invierno,20.73,18.09,0.543,0.0,11.13,2.734,24.8,,,,False,False,,open-meteo-2025
2025-03-21T02:00:00,invierno,18.57,16.21,0.56,0.0,16.18,2.777,31.4,,,,False,False,,open-meteo-2025
2025-03-21T02:30:00,invierno,18.57,16.32,0.595,0.0,15.56,2.526,25.9,,,,False,False,,open-meteo-2025
2025-03-21T03:00:00,invierno,16.72,14.31,0.512,0.0,11.87,2.622,20.0,,,,False,False,,open-meteo-2025
2025-03-21T03:30:00,invierno,16.72,13.98,0.533,0.0,15.43,2.599,26.3,,,,False,False,,open-meteo-2025
2025-03-21T04:00:00,invierno,15.3,12.63,0.552,0.0,12.86,2.561,27.8,,,,False,False,,open-meteo-2025
2025-03-21T04:30:00,invierno,15.3,13.03,0.524,0.0,15.19,2.72,27.5,,,,False,False,,open-meteo-2025
2025-03-21T05:00:00,invierno,14.4,11.34,0.553,0.0,16.65,2.677,24.1,,,,False,False,,open-meteo-2025
2025-03-21T05:30:00,invierno,14.4,13.0,0.616,0.0,16.58,2.832,32.1,,,,False,False,,open-meteo-2025
2025-03-21T06:00:00,invierno,14.1,12.01,0.527,0.0,28.82,2.558,25.4,,,,False,False,,open-meteo-2025
2025-03-21T06:30:00,invierno,14.1,11.16,0.503,0.0,25.3,2.41,28.7,,,,False,False,,open-meteo-2025
2025-03-21T07:00:00,invierno,14.4,11.7,0.578,0.0,29.14,2.678,28.1,,,,False,False,,open-meteo-2025
2025-03-21T07:30:00,invierno,14.4,11.38,0.521,0.0,21.61,2.602,31.1,,,,False,False,,open-meteo-2025
2025-03-21T08:00:00,invierno,15.3,12.29,0.553,0.0,17.15,2.766,25.5,,,,False,False,,open-meteo-2025
2025-03-21T08:30:00,invierno,15.3,12.43,0.554,0.0,28.55,2.407,27.8,,,,False,False,,open-meteo-2025
2025-03-21T09:00:00,invierno,16.72,13.74,0.61,0.0,18.71,2.793,26.8,,,,False,False,,open-meteo-2025
2025-03-21T09:30:00,invierno,16.72,14.27,0.612,0.0,28.8,2.647,24.5,,,,False,False,,open-meteo-2025
2025-03-21T10:00:00,invierno,18.58,15.63,0.528,0.0,17.37,2.511,26.5,,,,False,False,,open-meteo-2025
2025-03-21T10:30:00,invierno,18.58,16.5,0.616,0.0,17.05,2.643,33.4,,,,False,False,,open-meteo-2025
2025-03-21T11:00:00,invierno,20.73,18.05,0.609,0.0,16.05,2.761,25.1,,,,False,False,,open-meteo-2025
2025-03-21T11:30:00,invierno,20.73,17.76,0.552,0.0,15.58,2.704,28.4,,,,False,False,,open-meteo-2025
2025-03-21T12:00:00,invierno,23.05,20.58,0.56,0.0,25.86,2.796,24.5,,,,False,False,,open-meteo-2025
2025-03-21T12:30:00,invierno,23.05,20.4,0.52,0.0,19.38,2.527,27.0,,,,False,False,,open-meteo-2025
2025-03-21T13:00:00,invierno,25.37,23.0,0.526,0.0,25.05,2.733,27.3,,,,False,False,,open-meteo-2025
